Fitness (volume)	CentroidDistance25p(Score1)	AngularDistance25p(Score2)	Complexity	Filename	
9.380685723775421e-05	0.85278	0.6908	2.951885575657582	2020.04.30_19h17/mesh_1588664673_decim.stl
0.0002659553912730616	0.7095	0.68739	2.793190984375528	2020.04.30_19h17/mesh_1588664631_decim.stl
0.0002021463604700146	0.82295	0.68758	2.901133179703918	2020.04.30_19h17/mesh_1589054329_decim.stl
0.00020094408069155093	0.83711	0.68836	2.9135024667868894	2020.04.30_19h17/mesh_1588758012_decim.stl
3.943458257035624e-05	0.70079	0.74578	2.896413359039031	2020.04.30_19h17/mesh_1588771114_decim.stl
0.000131157106328306	0.84319	0.68558	2.9652123863863453	2020.04.30_19h17/mesh_1588809344_decim.stl
9.552135001132592e-05	0.85928	0.69273	2.8860996477503376	2020.04.30_19h17/mesh_1588862064_decim.stl
9.500723005724746e-05	0.86982	0.70497	2.8839676303681143	2020.04.30_19h17/mesh_1588969162_decim.stl
0.0002613449342545331	0.76759	0.68328	2.6933238566420092	2020.04.30_19h17/mesh_1588988504_decim.stl
9.573286715761288e-05	0.6903	0.73603	2.9582132263038226	2020.04.30_19h17/mesh_1589065836_decim.stl
9.534088567775068e-05	0.86806	0.7317	2.900974109036451	2020.04.30_19h17/mesh_1589089267_decim.stl
